Gene	GSM913972	GSM913973	GSM913974	GSM913975
ENSMUSG00000000903	0.6215743132375302	0.7724110460211545	0.49912678482524553	0.6620581761244619
ENSMUSG00000000915	0.4893976247435766	0.5364783116986557	0.5648377690719942	0.5110667296723616
ENSMUSG00000000916	0.7635947859683891	0.626175108361101	1.1633733201039496	1.1665734761966222
ENSMUSG00000000934	0.7691759505011226	0.7610032851721003	1.2771722622957138	1.0708363938924028
ENSMUSG00000000938	-0.03257568734148299	-0.005546327380775422	-0.05991432561842274	-0.022514176765945904
ENSMUSG00000000957	19.435516207463216	21.0062219086303	7.063880969977802	8.354581171354159
ENSMUSG00000000958	0.5530333250892117	0.5455676919535112	0.41408758842050963	0.15528971331372246
ENSMUSG00000000959	2.730612376981174	2.4834866347799642	1.84852689064044	1.8432717667673226
ENSMUSG00000000976	0.8753794247967267	0.8729956399557476	1.080209873041024	1.119613829611257
ENSMUSG00000000982	0.7684217522311044	0.6703266750962589	0.6307059266175699	0.30948240342163313
ENSMUSG00000000983	0.7410699800318705	0.5158707909754399	0.4781443367001516	0.5585659578712434
ENSMUSG00000001014	-0.07712836883833378	-0.13110161894723146	-0.0725963460652694	-0.13515469966047247
ENSMUSG00000001016	2.2708949345386262	2.035392361968931	3.5620152368299536	3.006679691002903
ENSMUSG00000001017	6.842418542897169	7.035445684418692	8.176166940275882	8.50266203518883
ENSMUSG00000001018	2.154258944323378	2.2349611894594266	2.4632679013945937	2.375725310314942
ENSMUSG00000001020	65.76975268964482	71.13980396890386	107.78145034886563	115.11418599274754
ENSMUSG00000001021	-0.1580642328589989	-0.19055412147754122	-0.1777228899097166	-0.04520536975298561
ENSMUSG00000001023	-0.02166327515506965	-0.053417018141287964	0.1325900174221764	0.0541914786911921
ENSMUSG00000001025	36.39041027190731	34.7768739743223	53.96859563373106	51.48729457655126
ENSMUSG00000001027	1.5279798806905425	1.5260068035898562	1.0389460920142914	0.9108579703108701
ENSMUSG00000001029	0.34134926975306956	0.28503292559708804	0.8449849238694884	0.3500110231283845
ENSMUSG00000001034	1.2424444853441	1.0890803746270752	1.3204178467434242	1.4038318539686476
ENSMUSG00000001036	1.1734089043326466	1.075292334928972	0.47174546229825903	0.5447795641459234
ENSMUSG00000001039	0.4731602442503692	0.34697552766672046	0.47361898365650523	0.572316578401517
ENSMUSG00000001052	1.9971291217962317	1.9720472422150503	2.000436983484538	1.9090705140325972
ENSMUSG00000001053	0.9827562702738448	0.7969199191280192	0.8073226693022055	0.8461642461585734
ENSMUSG00000001054	2.8328528186845343	2.90322258625696	2.4173604451447788	2.252367301052147
ENSMUSG00000001056	18.68116605373116	19.84787775200295	35.197231925626866	27.03824812651012
ENSMUSG00000001062	0.9795557142401621	1.0950386151836324	0.8282192367049542	0.7877616007005488
ENSMUSG00000001082	1.736468483305911	1.9784009564900877	2.347969469522978	2.38035863753747
ENSMUSG00000001089	1.478906597255105	1.388805347941513	1.3864219410255831	1.5669904681572446
ENSMUSG00000001095	0.22371137283907847	0.2383509003576805	0.35039790199795223	0.23313374624835764
ENSMUSG00000001098	2.9460361022604546	3.500926503241459	3.3148212242690605	3.4042657623093646
ENSMUSG00000001100	5.542677600222001	6.118974276008109	4.361860163749188	4.550939111610368
ENSMUSG00000001103	0.27935756720079646	0.08425431636769717	-0.0005593891538064512	0.18576232692773964
ENSMUSG00000001105	1.7970821661077139	2.6393169460657555	1.8998187202792547	2.110501525435147
ENSMUSG00000001119	0.43285372304934494	0.2527629224865476	0.259941380146269	0.370476053165666
ENSMUSG00000001120	0.9924041365814698	0.9649496375924448	0.9863398838659652	0.8812003245289868
ENSMUSG00000001123	3.1360553974851033	1.7809530845691255	2.489280841801425	1.6888433398911484
ENSMUSG00000001127	5.450429502100885	4.774067877512649	3.671769908772365	3.4028800623413846
ENSMUSG00000001128	14.916473905041535	13.892982636499045	12.772323036506643	12.63212152636778
ENSMUSG00000001131	0.15082433882022744	0.11354917343279738	0.19790360348804492	0.2252226567708516
ENSMUSG00000001138	0.7988738717850298	0.8733961856589736	0.8729956399557476	0.8820497059793935
ENSMUSG00000001150	1.0514873739775616	1.226513408119138	1.6086588504250088	1.5703166510247337
ENSMUSG00000001155	0.004785039026697645	0.1812800894707125	0.08072685082039739	0.19133835496236684
ENSMUSG00000001156	0.5513873775654555	0.6194513172378822	0.4098373404740403	0.3532260881521272
ENSMUSG00000001157	2.8939957241524534	2.9354380072337625	2.6994916370437836	2.6902631376515895
ENSMUSG00000001158	9.442293786326308	9.694898406369887	10.634734203234213	9.204935102390357
ENSMUSG00000001166	-0.12425831105110707	-0.17234832917391874	-0.0968304942373553	-0.22562140835691424
ENSMUSG00000001168	0.5186746694763906	0.4315543931304134	0.4617044390697592	0.33911976253816534
ENSMUSG00000001175	40.91521935785664	39.71173662885227	29.190257138675445	37.68882455112413
ENSMUSG00000001211	1.2401999961394408	1.2704729136497641	0.9167796013566345	0.9308181835736089
ENSMUSG00000001225	-0.04627491405253181	-0.1902834174142622	-0.10734313836118692	-0.13549408323055304
ENSMUSG00000001227	0.4088034026240269	0.617341970779964	0.41876886643966515	0.5810264615478836
ENSMUSG00000001228	2.6517073218275913	2.3729716503000926	4.573427094600481	4.607412027884219
ENSMUSG00000001240	0.1317926345085005	0.10408147908656133	0.21566091026836628	0.09600129229204661
ENSMUSG00000001247	0.9060877353714003	1.0204327465696186	1.2446625873603616	1.1782042616124957
ENSMUSG00000001248	2.082769112237528	2.3249793206802862	1.9296672898738982	1.7167781135199982
ENSMUSG00000001249	0.1275992690176877	0.16021666342063665	0.11934799987847397	0.08363191008367461
ENSMUSG00000001260	-0.054252858387583126	0.0005135531138128163	0.038324515808848034	-0.0975167080524236
ENSMUSG00000001280	3.9871990032912805	3.2091664382156715	3.538311062639125	3.8944349465606773
ENSMUSG00000001281	5.77171206547526	6.083635778689883	5.457912503358683	5.625978562811133
ENSMUSG00000001285	2.539729949154233	2.8495719493706413	3.9738854726905695	3.840308764391515
ENSMUSG00000001288	1.8463350184129206	1.9229309336906422	1.5119192050591306	1.700618022099568
ENSMUSG00000001289	21.55693335553846	19.33380176191824	22.953512569097615	23.655561461378262
ENSMUSG00000001300	1.0557456686403313	1.02847518184438	0.3972698908727442	0.41897272624881854
ENSMUSG00000001305	4.089210741115604	4.485720343984018	8.46198094607893	7.108676989612638
ENSMUSG00000001323	1.2653385498961598	0.9012979258104359	0.6994276706940504	0.5695592923763874
ENSMUSG00000001333	0.1251392770457905	0.1833823947577087	0.2168620571529031	0.22355566796520893
ENSMUSG00000001348	143.93140844322585	143.93140844322585	36.71106677286728	50.44808682977244
ENSMUSG00000001349	-0.07052482687191197	-0.13463626754829086	-0.1772364826455936	-0.07661587029392054
ENSMUSG00000001366	1.6646432450195745	1.8848803403156968	1.7272511946107683	1.5869230250969846
ENSMUSG00000001376	5.8324953937843835	5.876756413168683	5.803725514385705	6.022300952922386
ENSMUSG00000001380	7.828658030852104	8.176166940275882	10.935398435360366	10.818046784547098
ENSMUSG00000001383	3.0925847558400683	3.0863648031490705	3.2854585922130735	3.231120767756165
ENSMUSG00000001415	1.7927991697345682	1.742848826993402	1.7673549071026369	2.0626349362453134
ENSMUSG00000001416	25.946961379256777	26.812450316178587	33.78010160713499	31.488198278224267
ENSMUSG00000001418	8.750775821745245	9.568836381073256	5.77171206547526	6.318263904853171
ENSMUSG00000001419	3.86415989958286	3.755303449943635	2.5939365300216384	2.8845865959820944
ENSMUSG00000001420	0.1304646120096922	0.10766399207853808	0.2035126826136126	0.08425431636769717
ENSMUSG00000001424	8.812549951197179	9.851072772191173	6.441088600085714	7.573481902813487
ENSMUSG00000001435	0.34226809366044647	0.4712762883747169	0.793461494065653	0.9091468037608019
ENSMUSG00000001436	3.231120767756165	3.2415141781124692	4.74814784822778	3.9226180170479124
ENSMUSG00000001440	6.994944904156824	6.9548954606520415	9.238537244813836	10.007205948939044
ENSMUSG00000001441	2.919074257969792	2.714325974464365	2.7371710381987198	2.9308627184631595
ENSMUSG00000001444	-0.16595715121986804	-0.11242408665679016	-0.1424600260568242	-0.1449855298621857
ENSMUSG00000001445	5.8798865178113005	5.823990691223561	5.064114943881025	5.208241262235582
ENSMUSG00000001467	1.8506556318290606	2.1279312762455755	1.8773753836992912	1.475084622185705
ENSMUSG00000001473	39.2942120132236	43.98804792586855	30.388436500953233	33.174780661624304
ENSMUSG00000001493	0.44367240011019976	0.4157887635200079	0.37302532183793163	0.25720047996968753
ENSMUSG00000001494	-0.006946756235521571	-0.011892906008395881	-0.0622785930079081	-0.1044432585972776
ENSMUSG00000001496	-0.28129500404574587	-0.30475742654864113	-0.25252453389683327	-0.25317073901219417
ENSMUSG00000001497	0.2035126826136126	0.21345167483900976	0.21315018041665995	0.20898187832948228
ENSMUSG00000001504	0.06185077217169502	0.010733750103155526	0.1205056928292147	0.09095492555375037
ENSMUSG00000001506	0.06584130768499692	0.10125575450237653	0.07849046132071377	0.14694440468460382
ENSMUSG00000001507	0.21046777350129142	0.26964204779174855	0.35435497154158113	0.31000565296774213
ENSMUSG00000001508	1.7985222967756171	1.3858021074497258	0.7184561602291202	0.7658603733936846
ENSMUSG00000001510	0.3536030635561034	0.29022000068340964	0.2785238229097501	0.3945834406379297
ENSMUSG00000001517	0.5445203360320016	0.691671344349899	0.9572872568864655	0.9171973254182155
ENSMUSG00000001518	0.7257144941690189	0.6990758011877537	0.7518907722824879	0.8924793772577887
ENSMUSG00000001520	1.2602396675249827	1.3416522912525428	1.031748379181213	0.9194401496637303
ENSMUSG00000001521	0.2991791390329549	0.3536030635561034	0.43481520889896413	0.6039440092370123
ENSMUSG00000001524	1.523369393646688	1.445935967573896	2.9679577372443156	2.2753208562647838
ENSMUSG00000001525	25.755506009707396	26.504167173207037	45.78158008034865	43.98804792586855
ENSMUSG00000001542	15.279459001028728	13.956869435462062	19.006287442034424	19.63770911242372
ENSMUSG00000001552	0.6833366654100643	0.36362525281988894	0.17850495692506288	-0.020370594640905657
ENSMUSG00000001555	-0.09833815466349331	0.014109279759754607	-0.12328886185724919	-0.12603691356983257
ENSMUSG00000001558	-0.14715811582053134	-0.16073406977521765	-0.11985432926081846	-0.14406771365157253
ENSMUSG00000001566	-0.2351812449993325	-0.21167975928331875	-0.14715811582053134	-0.21311620130693076
ENSMUSG00000001576	3.9968251570145155	3.9094074336799185	5.422095259467346	5.440186397361337
ENSMUSG00000001583	-0.012857026107284345	0.06597263074406431	-0.024796005367039287	-0.021315677067199994
ENSMUSG00000001604	-0.07286001913302927	-0.08502798254869524	-0.06950061157468673	-0.058267684170735856
ENSMUSG00000001622	0.4211550053048294	0.29480431934021323	0.2771817114657296	0.406210320433326
ENSMUSG00000001627	9.355713849832396	9.779745850767048	13.13326483094683	12.954131151646394
ENSMUSG00000001632	2.810429346032638	3.1819039714138326	3.4909933323590607	3.5240151352924176
ENSMUSG00000001655	0.204086880328743	0.2803560104905836	0.2423680800109428	0.182420019887124
ENSMUSG00000001663	5.826903255610268	6.092973353119024	12.479453492810674	11.97452169976398
ENSMUSG00000001666	22.996416464801165	22.996416464801165	38.018908318867574	36.23110692687277
ENSMUSG00000001670	0.19446747735507933	0.1729252674672233	-0.04141986156477364	0.11084704955803201
ENSMUSG00000001672	-0.2707093272295851	-0.25317073901219417	-0.2656790786233	-0.31171903013053687
ENSMUSG00000001687	7.672273847060133	7.749548406971412	5.569712871094959	5.681815175365477
ENSMUSG00000001700	1.7942689487121726	1.930487337970685	1.0664033063770755	1.269331721585699
ENSMUSG00000001707	14.87631676602662	14.217987075819003	20.688794804932275	20.688794804932275
ENSMUSG00000001729	6.38681829474821	7.010624363980453	6.76481235665026	7.2781755160900685
ENSMUSG00000001739	0.4518062648626626	0.49736508180086936	0.43086834909569094	0.5364783116986557
ENSMUSG00000001741	0.4149253553476503	0.39769036566098714	0.4855562393980135	0.3223816288278808
ENSMUSG00000001750	34.13966714728172	38.36548573872629	20.13186169327262	24.778881466696227
ENSMUSG00000001751	4.695337485412208	4.869766831328247	1.8478062633224255	2.041170987383005
ENSMUSG00000001755	1.9175663291480642	2.3618309170971226	2.055190910740863	2.0394396937746384
ENSMUSG00000001761	0.7191664250973014	0.5008448340539012	0.729317882138884	0.40520034441255437
ENSMUSG00000001763	0.4978691246785494	0.512860434421954	0.45570342882205106	0.4332866837405826
ENSMUSG00000001767	2.0928661185063993	2.155134167538254	2.6663659575193694	2.3132431269421057
ENSMUSG00000001768	4.127275414056105	3.4810573978528883	5.329086644529797	5.846984771300644
ENSMUSG00000001773	-0.12554478550803258	-0.06354146337381117	-0.0934997093406667	-0.08357254960591737
ENSMUSG00000001774	10.607902134569173	10.578377808446092	15.033962474053244	14.403780301364332
ENSMUSG00000001783	8.240827397015376	8.473851086549717	11.283971652952815	11.178737633555546
ENSMUSG00000001785	4.365349575535534	4.317996442821522	6.959038103055814	6.118974276008109
ENSMUSG00000001794	15.849176131027304	14.747471082468401	15.26064861276165	14.186430185996667
ENSMUSG00000001815	-0.3553432587241901	-0.31171903013053687	-0.45586085929145037	-0.4255335523085093
ENSMUSG00000001819	-0.116038717158655	-0.09173832156428302	-0.06354146337381117	0.017662258889339838
ENSMUSG00000001823	-0.09587346105410625	-0.10824357579296384	-0.15038153341330168	-0.15645324230822028
ENSMUSG00000001827	0.2704425411370174	0.3505864933002346	0.5782224930087496	0.48219979326439555
ENSMUSG00000001829	1.273286316237122	1.6653477586026444	1.4769830704074765	1.3537778996226129
ENSMUSG00000001833	17.91212241562335	17.850650094338327	14.624376165286353	15.169129405786043
ENSMUSG00000001844	1.625884649261222	1.9885165865408596	1.8014600656514634	1.9877572844991338
ENSMUSG00000001847	33.302000195491765	30.290791344010195	39.08858770181047	39.2942120132236
ENSMUSG00000001864	0.5617867100187802	0.598113283073771	0.5113322657417942	0.4315543931304134
ENSMUSG00000001865	0.7757431824882278	0.6553483191085043	0.5168859421040659	0.5903127774628378
ENSMUSG00000001870	1.2351165835912723	1.592723110054136	1.4681336746096503	1.4226153840239002
ENSMUSG00000001891	4.444939662567476	4.555305693078694	4.6197162453629375	5.051797153516692
ENSMUSG00000001909	2.4326079895913066	2.474797423264681	3.0938187647032964	2.9713986805640014
ENSMUSG00000001910	1.8276301296116917	2.0701581109014677	1.9516903146656914	1.9900716728225847
ENSMUSG00000001911	0.07611038340566914	0.040985512970697024	0.2208361469295481	0.04326258647990454
ENSMUSG00000001918	14.747471082468401	16.444623344337007	9.672405570850296	10.440202888405132
ENSMUSG00000001924	14.767064952314245	16.72909145468979	16.707107813277016	17.0507244236615
ENSMUSG00000001930	0.3148596606088085	0.37538648842070393	0.17654545516882061	0.22129077770359884
ENSMUSG00000001942	1.862067311305082	2.1482957855935565	1.0303157104190752	1.096540967289917
ENSMUSG00000001943	0.8046793814245243	1.0180564548520747	0.4134513873695731	0.7089768643625992
ENSMUSG00000001946	0.7014836456829756	0.43546470257804504	0.3745836866981874	0.33598841707307336
ENSMUSG00000001948	1.6502929955945849	1.968116180343937	0.5615084718782795	0.6661717741946325
